year,month,day,정석학술정보관,본관,5호남관,김현태 인하드림센터,"9호관,평생교육원",60주년,서호관,하이테크센터,로스쿨관,학생회관,"2호남관, 4호관","2호북관,2북신관",인하드림센터 3관,5호동관
2021,1,1,0.19623153141701924,0.007910442076520344,0.01619971295971861,0.020234571139506125,0.03403449969086655,0.03030939974614426,0.011130606849960966,0.013010937923114092,0.02256917228950356,0.015033530481910286,0.02282548773353327,0.02740677674260926,0.020224599499707275,0.03493597342467919
2021,1,2,0.1863453037392134,0.007617462740352923,0.015992687873971408,0.020234571139506125,0.034193539409048165,0.03317388963275304,0.011903565658986034,0.013562638471090661,0.023792132364304244,0.01294025408569493,0.021138386466272117,0.02538105846163379,0.024482409920698278,0.03439095043833474
2021,1,3,0.18775762197889995,0.007500271005885955,0.016484372452621014,0.022982475862155106,0.03308026138177683,0.0319351913034087,0.012521932706206086,0.013516663425425948,0.023680954175685998,0.01706337426005851,0.02227966085294878,0.026751397298764256,0.013837883868220767,0.0342274435424314
2021,1,4,0.2568401598744247,0.01939523205428321,0.019770895688857856,0.033974094752751025,0.03379594011359412,0.03383194812021722,0.017778052607576544,0.017332592215597218,0.029795754549689423,0.03070138714449189,0.030615925938239193,0.03676082880476068,0.03619138857842354,0.04158525385808147
2021,1,5,0.2641842147207948,0.019043656850882308,0.021168315017651474,0.03996952323853062,0.04055512813631294,0.03867061346921854,0.018241827892991582,0.01724064212426779,0.030685180058635377,0.033048394012975775,0.0300700990576547,0.03610544936091568,0.038320293788919046,0.04044070558675812
2021,1,6,0.26527371736283867,0.019453827921516696,0.019822651960294656,0.04021933275877144,0.04059488806585835,0.037431915139874206,0.018009940250284063,0.01747051735259136,0.032797565642382016,0.02911557169281359,0.02952427217707021,0.03545006991707067,0.03565916227579967,0.04272980212940481
2021,1,7,0.2611174665431897,0.01968821139045063,0.022048171632077087,0.04021933275877144,0.03753337349086217,0.03220615656295278,0.019633153749236704,0.01848196835721507,0.02912868541797996,0.03222376997810306,0.03170757969940818,0.03807158769245069,0.03672361488104742,0.04223928144169481
2021,1,8,0.26942996818248766,0.01962961552321715,0.021245949424806676,0.038220856596844904,0.0352670575067741,0.03870932279201055,0.019323970225626676,0.0182520931288915,0.03346463477409148,0.033873018047848494,0.029722754679100936,0.03568838971483249,0.031933578157432536,0.04136724466354369
2021,1,9,0.23016752111920166,0.009961297429692284,0.021867024682048285,0.027229237706248983,0.039004490884042155,0.034683553221641454,0.011826269778083527,0.015355665252014511,0.02723865621146981,0.020108139927280846,0.026050828391532537,0.03127947345623883,0.02075682580233115,0.03984118030177923
2021,1,10,0.1498671412055952,0.007910442076520344,0.007219999865433694,0.020234571139506125,0.016858210127251656,0.03770288039941828,0.011594382135376006,0.015033839932361513,0.01856675749924677,0.015223828336111682,0.01607708266448865,0.01930390361870739,0.01703124168396402,0.01863978613298016
2021,1,11,0.2513522947144999,0.020860128735120314,0.015268100073856199,0.03996952323853062,0.02906450849769094,0.03735449649429018,0.019169378463821662,0.0182520931288915,0.02968457636107118,0.0319066068877674,0.030913649691285277,0.03711830850140341,0.04204587790728618,0.03613502399463698
2021,1,12,0.23597820187676918,0.019453827921516696,0.014077705830809783,0.03747142803612245,0.029740427299962825,0.03747062446266621,0.017932644369381558,0.017424542306926645,0.027683368965942787,0.030828252380626156,0.029921237181131658,0.03592670951259431,0.04044919899941455,0.03302839297247362
2021,1,13,0.21168632815416058,0.018164718842380047,0.012162723787648157,0.03522314235395511,0.026360833288603412,0.03305776166437701,0.017082389679453983,0.015585540480338082,0.025793339759432637,0.02803721718567235,0.025901966515009495,0.031100733607917465,0.03778806748629517,0.027360153914491345
2021,1,14,0.20716690978716362,0.018281910576847017,0.011903942430464155,0.03372428523251021,0.0254463549090591,0.032670668436456905,0.015922951465916383,0.014941889841032084,0.024681557873250194,0.02911557169281359,0.024016382745717615,0.028836695529180178,0.040981425302038424,0.02752366081039468
